"FUJIFILM VisualSonics Measurement Export"
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 19","M-Mode","Heart Rate","BPM","488.649089",
"MAutoLV 19","M-Mode","Temperature","C","37.379370",
"MAutoLV 19","M-Mode","Diameter;s","mm","2.836178",
"MAutoLV 19","M-Mode","Diameter;d","mm","3.866897",
"MAutoLV 19","M-Mode","Volume;s","uL","30.507254",
"MAutoLV 19","M-Mode","Volume;d","uL","64.586596",
"MAutoLV 19","M-Mode","Stroke Volume","uL","34.079342",
"MAutoLV 19","M-Mode","Ejection Fraction","%","52.765348",
"MAutoLV 19","M-Mode","Fractional Shortening","%","26.654941",
"MAutoLV 19","M-Mode","Cardiac Output","mL/min","16.652839",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.908140","0.018089","0.895349","0.920930",
"LVAW;s","M-Mode","Depth","mm","1.279070","7.235511E-02","1.330233","1.227907",
"LVID;d","M-Mode","Depth","mm","3.926744","1.808878E-02","3.939535","3.913953",
"LVID;s","M-Mode","Depth","mm","2.993023","0.000000","2.993023","2.993023",
"LVPW;d","M-Mode","Depth","mm","0.639535","3.617756E-02","0.613953","0.665116",
"LVPW;s","M-Mode","Depth","mm","0.869767","0.000000","0.869767","0.869767",



"Series Name","Series 16"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","10:12:31 AM"
"Animal ID","M00698908"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 18","M-Mode","Heart Rate","BPM","459.330144",
"MAutoLV 18","M-Mode","Temperature","C","37.353428",
"MAutoLV 18","M-Mode","Diameter;s","mm","2.844728",
"MAutoLV 18","M-Mode","Diameter;d","mm","3.607510",
"MAutoLV 18","M-Mode","Volume;s","uL","30.737624",
"MAutoLV 18","M-Mode","Volume;d","uL","54.711295",
"MAutoLV 18","M-Mode","Stroke Volume","uL","23.973671",
"MAutoLV 18","M-Mode","Ejection Fraction","%","43.818504",
"MAutoLV 18","M-Mode","Fractional Shortening","%","21.144282",
"MAutoLV 18","M-Mode","Cardiac Output","mL/min","11.011830",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.895349","0.000000","0.895349","0.895349",
"LVAW;s","M-Mode","Depth","mm","1.048837","3.617756E-02","1.074419","1.023256",
"LVID;d","M-Mode","Depth","mm","3.683721","0.000000","3.683721","3.683721",
"LVID;s","M-Mode","Depth","mm","2.890698","3.617756E-02","2.865116","2.916279",
"LVPW;d","M-Mode","Depth","mm","0.575581","1.808878E-02","0.562791","0.588372",
"LVPW;s","M-Mode","Depth","mm","0.818605","0.000000","0.818605","0.818605",



"Series Name","Series 15"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","10:07:38 AM"
"Animal ID","M00699981"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 17","M-Mode","Heart Rate","BPM","465.068210",
"MAutoLV 17","M-Mode","Temperature","C","37.356480",
"MAutoLV 17","M-Mode","Diameter;s","mm","2.733869",
"MAutoLV 17","M-Mode","Diameter;d","mm","3.760371",
"MAutoLV 17","M-Mode","Volume;s","uL","27.863043",
"MAutoLV 17","M-Mode","Volume;d","uL","60.425371",
"MAutoLV 17","M-Mode","Stroke Volume","uL","32.562328",
"MAutoLV 17","M-Mode","Ejection Fraction","%","53.888504",
"MAutoLV 17","M-Mode","Fractional Shortening","%","27.297887",
"MAutoLV 17","M-Mode","Cardiac Output","mL/min","15.143704",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.972093","0.000000","0.972093","0.972093",
"LVAW;s","M-Mode","Depth","mm","1.151163","0.000000","1.151163","1.151163",
"LVID;d","M-Mode","Depth","mm","3.696512","1.808878E-02","3.683721","3.709302",
"LVID;s","M-Mode","Depth","mm","2.762791","0.000000","2.762791","2.762791",
"LVPW;d","M-Mode","Depth","mm","0.639535","3.617756E-02","0.665116","0.613953",
"LVPW;s","M-Mode","Depth","mm","0.908140","0.054266","0.869767","0.946512",



"Series Name","Series 14"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","10:02:19 AM"
"Animal ID","M00699979"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 16","M-Mode","Heart Rate","BPM","494.743352",
"MAutoLV 16","M-Mode","Temperature","C","36.772022",
"MAutoLV 16","M-Mode","Diameter;s","mm","3.156456",
"MAutoLV 16","M-Mode","Diameter;d","mm","4.036544",
"MAutoLV 16","M-Mode","Volume;s","uL","39.621743",
"MAutoLV 16","M-Mode","Volume;d","uL","71.559928",
"MAutoLV 16","M-Mode","Stroke Volume","uL","31.938184",
"MAutoLV 16","M-Mode","Ejection Fraction","%","44.631381",
"MAutoLV 16","M-Mode","Fractional Shortening","%","21.802997",
"MAutoLV 16","M-Mode","Cardiac Output","mL/min","15.801204",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.972093","3.617756E-02","0.997674","0.946512",
"LVAW;s","M-Mode","Depth","mm","1.291860","1.808878E-02","1.279070","1.304651",
"LVID;d","M-Mode","Depth","mm","3.952326","1.808878E-02","3.965116","3.939535",
"LVID;s","M-Mode","Depth","mm","3.248837","3.617756E-02","3.223256","3.274419",
"LVPW;d","M-Mode","Depth","mm","0.972093","0.000000","0.972093","0.972093",
"LVPW;s","M-Mode","Depth","mm","0.933721","1.808878E-02","0.946512","0.920930",



"Series Name","Series 13"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:55:48 AM"
"Animal ID","M00700088"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 15","M-Mode","Heart Rate","BPM","527.318496",
"MAutoLV 15","M-Mode","Temperature","C","36.999396",
"MAutoLV 15","M-Mode","Diameter;s","mm","2.608574",
"MAutoLV 15","M-Mode","Diameter;d","mm","3.798876",
"MAutoLV 15","M-Mode","Volume;s","uL","24.820988",
"MAutoLV 15","M-Mode","Volume;d","uL","61.927409",
"MAutoLV 15","M-Mode","Stroke Volume","uL","37.106421",
"MAutoLV 15","M-Mode","Ejection Fraction","%","59.919221",
"MAutoLV 15","M-Mode","Fractional Shortening","%","31.333000",
"MAutoLV 15","M-Mode","Cardiac Output","mL/min","19.566902",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.818605","0.000000","0.818605","0.818605",
"LVAW;s","M-Mode","Depth","mm","1.176744","3.617756E-02","1.202326","1.151163",
"LVID;d","M-Mode","Depth","mm","3.888372","0.000000","3.888372","3.888372",
"LVID;s","M-Mode","Depth","mm","2.711628","3.617756E-02","2.737209","2.686047",
"LVPW;d","M-Mode","Depth","mm","1.061628","1.808878E-02","1.074419","1.048837",
"LVPW;s","M-Mode","Depth","mm","1.343023","0.054266","1.304651","1.381395",



"Series Name","Series 12"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:49:51 AM"
"Animal ID","M00700087"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 14","M-Mode","Heart Rate","BPM","409.053722",
"MAutoLV 14","M-Mode","Temperature","C","37.260342",
"MAutoLV 14","M-Mode","Diameter;s","mm","2.658988",
"MAutoLV 14","M-Mode","Diameter;d","mm","3.593224",
"MAutoLV 14","M-Mode","Volume;s","uL","26.012637",
"MAutoLV 14","M-Mode","Volume;d","uL","54.188888",
"MAutoLV 14","M-Mode","Stroke Volume","uL","28.176251",
"MAutoLV 14","M-Mode","Ejection Fraction","%","51.996363",
"MAutoLV 14","M-Mode","Fractional Shortening","%","25.999952",
"MAutoLV 14","M-Mode","Cardiac Output","mL/min","11.525600",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.869767","0.000000","0.869767","0.869767",
"LVAW;s","M-Mode","Depth","mm","1.406977","3.617756E-02","1.381395","1.432558",
"LVID;d","M-Mode","Depth","mm","3.670930","1.808878E-02","3.658140","3.683721",
"LVID;s","M-Mode","Depth","mm","2.801163","1.808878E-02","2.813953","2.788372",
"LVPW;d","M-Mode","Depth","mm","1.087209","0.018089","1.074419","1.100000",
"LVPW;s","M-Mode","Depth","mm","1.227907","3.617756E-02","1.253488","1.202326",



"Series Name","Series 11"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:45:47 AM"
"Animal ID","M00700062"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 13","M-Mode","Heart Rate","BPM","460.502331",
"MAutoLV 13","M-Mode","Temperature","C","36.515654",
"MAutoLV 13","M-Mode","Diameter;s","mm","2.363109",
"MAutoLV 13","M-Mode","Diameter;d","mm","3.325532",
"MAutoLV 13","M-Mode","Volume;s","uL","19.413292",
"MAutoLV 13","M-Mode","Volume;d","uL","44.972489",
"MAutoLV 13","M-Mode","Stroke Volume","uL","25.559198",
"MAutoLV 13","M-Mode","Ejection Fraction","%","56.832962",
"MAutoLV 13","M-Mode","Fractional Shortening","%","28.940407",
"MAutoLV 13","M-Mode","Cardiac Output","mL/min","11.770070",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","1.176744","3.617756E-02","1.151163","1.202326",
"LVAW;s","M-Mode","Depth","mm","1.458140","0.000000","1.458140","1.458140",
"LVID;d","M-Mode","Depth","mm","3.338372","1.808878E-02","3.325581","3.351163",
"LVID;s","M-Mode","Depth","mm","2.481395","3.617756E-02","2.506977","2.455814",
"LVPW;d","M-Mode","Depth","mm","0.780233","5.426633E-02","0.741860","0.818605",
"LVPW;s","M-Mode","Depth","mm","1.138372","5.426633E-02","1.100000","1.176744",



"Series Name","Series 10"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:40:00 AM"
"Animal ID","M00700057"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 12","M-Mode","Heart Rate","BPM","368.102897",
"MAutoLV 12","M-Mode","Temperature","C","36.388996",
"MAutoLV 12","M-Mode","Diameter;s","mm","3.192514",
"MAutoLV 12","M-Mode","Diameter;d","mm","3.690414",
"MAutoLV 12","M-Mode","Volume;s","uL","40.752307",
"MAutoLV 12","M-Mode","Volume;d","uL","57.785447",
"MAutoLV 12","M-Mode","Stroke Volume","uL","17.033140",
"MAutoLV 12","M-Mode","Ejection Fraction","%","29.476521",
"MAutoLV 12","M-Mode","Fractional Shortening","%","13.491705",
"MAutoLV 12","M-Mode","Cardiac Output","mL/min","6.269948",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.856977","0.018089","0.844186","0.869767",
"LVAW;s","M-Mode","Depth","mm","1.010465","9.044389E-02","1.074419","0.946512",
"LVID;d","M-Mode","Depth","mm","3.773256","9.044389E-02","3.709302","3.837209",
"LVID;s","M-Mode","Depth","mm","3.184884","5.426633E-02","3.146512","3.223256",
"LVPW;d","M-Mode","Depth","mm","0.716279","7.235511E-02","0.767442","0.665116",
"LVPW;s","M-Mode","Depth","mm","0.793023","7.235511E-02","0.741860","0.844186",



"Series Name","Series 9"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:34:56 AM"
"Animal ID","M00698762"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 11","M-Mode","Heart Rate","BPM","523.587622",
"MAutoLV 11","M-Mode","Temperature","C","37.258816",
"MAutoLV 11","M-Mode","Diameter;s","mm","2.616787",
"MAutoLV 11","M-Mode","Diameter;d","mm","3.503983",
"MAutoLV 11","M-Mode","Volume;s","uL","25.030128",
"MAutoLV 11","M-Mode","Volume;d","uL","51.041059",
"MAutoLV 11","M-Mode","Stroke Volume","uL","26.010932",
"MAutoLV 11","M-Mode","Ejection Fraction","%","50.960799",
"MAutoLV 11","M-Mode","Fractional Shortening","%","25.319643",
"MAutoLV 11","M-Mode","Cardiac Output","mL/min","13.619002",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","1.215116","1.808878E-02","1.202326","1.227907",
"LVAW;s","M-Mode","Depth","mm","1.560465","3.617756E-02","1.534884","1.586047",
"LVID;d","M-Mode","Depth","mm","3.427907","0.108533","3.351163","3.504651",
"LVID;s","M-Mode","Depth","mm","2.737209","0.000000","2.737209","2.737209",
"LVPW;d","M-Mode","Depth","mm","0.805814","0.198977","0.946512","0.665116",
"LVPW;s","M-Mode","Depth","mm","0.588372","0.108533","0.665116","0.511628",



"Series Name","Series 8"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:31:50 AM"
"Animal ID","M00698759"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 10","M-Mode","Heart Rate","BPM","408.793605",
"MAutoLV 10","M-Mode","Temperature","C","36.672832",
"MAutoLV 10","M-Mode","Diameter;s","mm","3.028175",
"MAutoLV 10","M-Mode","Diameter;d","mm","4.022339",
"MAutoLV 10","M-Mode","Volume;s","uL","35.823307",
"MAutoLV 10","M-Mode","Volume;d","uL","70.946780",
"MAutoLV 10","M-Mode","Stroke Volume","uL","35.123473",
"MAutoLV 10","M-Mode","Ejection Fraction","%","49.506789",
"MAutoLV 10","M-Mode","Fractional Shortening","%","24.716063",
"MAutoLV 10","M-Mode","Cardiac Output","mL/min","14.358251",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.805814","0.018089","0.818605","0.793023",
"LVAW;s","M-Mode","Depth","mm","1.138372","1.808878E-02","1.125581","1.151163",
"LVID;d","M-Mode","Depth","mm","4.067442","3.617756E-02","4.041860","4.093023",
"LVID;s","M-Mode","Depth","mm","2.993023","0.000000","2.993023","2.993023",
"LVPW;d","M-Mode","Depth","mm","0.639535","7.235511E-02","0.588372","0.690698",
"LVPW;s","M-Mode","Depth","mm","0.972093","3.617756E-02","0.997674","0.946512",



"Series Name","Series 7"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:26:54 AM"
"Animal ID","M00698758"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 9","M-Mode","Heart Rate","BPM","435.729847",
"MAutoLV 9","M-Mode","Temperature","C","37.103164",
"MAutoLV 9","M-Mode","Diameter;s","mm","2.426009",
"MAutoLV 9","M-Mode","Diameter;d","mm","3.465291",
"MAutoLV 9","M-Mode","Volume;s","uL","20.717132",
"MAutoLV 9","M-Mode","Volume;d","uL","49.663190",
"MAutoLV 9","M-Mode","Stroke Volume","uL","28.946058",
"MAutoLV 9","M-Mode","Ejection Fraction","%","58.284733",
"MAutoLV 9","M-Mode","Fractional Shortening","%","29.991197",
"MAutoLV 9","M-Mode","Cardiac Output","mL/min","12.612661",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.716279","0.000000","0.716279","0.716279",
"LVAW;s","M-Mode","Depth","mm","1.100000","7.235511E-02","1.151163","1.048837",
"LVID;d","M-Mode","Depth","mm","3.517442","5.426633E-02","3.555814","3.479070",
"LVID;s","M-Mode","Depth","mm","2.545349","1.808878E-02","2.532558","2.558140",
"LVPW;d","M-Mode","Depth","mm","0.703488","0.018089","0.690698","0.716279",
"LVPW;s","M-Mode","Depth","mm","0.908140","9.044389E-02","0.844186","0.972093",



"Series Name","Series 6"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","9:20:42 AM"
"Animal ID","M00699561"
"Sex","female"
"Pregnant","no"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 8","M-Mode","Heart Rate","BPM","474.308300",
"MAutoLV 8","M-Mode","Temperature","C","36.894102",
"MAutoLV 8","M-Mode","Diameter;s","mm","2.518423",
"MAutoLV 8","M-Mode","Diameter;d","mm","3.591900",
"MAutoLV 8","M-Mode","Volume;s","uL","22.752864",
"MAutoLV 8","M-Mode","Volume;d","uL","54.164414",
"MAutoLV 8","M-Mode","Stroke Volume","uL","31.411550",
"MAutoLV 8","M-Mode","Ejection Fraction","%","57.992966",
"MAutoLV 8","M-Mode","Fractional Shortening","%","29.886064",
"MAutoLV 8","M-Mode","Cardiac Output","mL/min","14.898759",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","0.946512","0.000000","0.946512","0.946512",
"LVAW;s","M-Mode","Depth","mm","1.381395","3.617756E-02","1.406977","1.355814",
"LVID;d","M-Mode","Depth","mm","3.581395","3.617756E-02","3.555814","3.606977",
"LVID;s","M-Mode","Depth","mm","2.443023","5.426633E-02","2.404651","2.481395",
"LVPW;d","M-Mode","Depth","mm","0.741860","3.617756E-02","0.767442","0.716279",
"LVPW;s","M-Mode","Depth","mm","1.100000","0.000000","1.100000","1.100000",



"Series Name","Series 5"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","8:50:37 AM"
"Animal ID","M00699454"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 7","M-Mode","Heart Rate","BPM","537.114620",
"MAutoLV 7","M-Mode","Temperature","C","37.358006",
"MAutoLV 7","M-Mode","Diameter;s","mm","1.715365",
"MAutoLV 7","M-Mode","Diameter;d","mm","2.967279",
"MAutoLV 7","M-Mode","Volume;s","uL","8.592208",
"MAutoLV 7","M-Mode","Volume;d","uL","34.082266",
"MAutoLV 7","M-Mode","Stroke Volume","uL","25.490058",
"MAutoLV 7","M-Mode","Ejection Fraction","%","74.789798",
"MAutoLV 7","M-Mode","Fractional Shortening","%","42.190638",
"MAutoLV 7","M-Mode","Cardiac Output","mL/min","13.691083",

"Measurement File","VSI_CardiacPackage.sxml"
"Measurement Version","5"
"Measurement Description","Cardiac Package"

"Protocol Name","SAX M-Mode"
,,,
"Measurement","Mode","Parameter","Units","Avg","STD","Instance 1","Instance 2"
"LVAW;d","M-Mode","Depth","mm","1.253488","3.617756E-02","1.227907","1.279070",
"LVAW;s","M-Mode","Depth","mm","1.765116","0.108533","1.688372","1.841860",
"LVID;d","M-Mode","Depth","mm","2.890698","7.235511E-02","2.941860","2.839535",
"LVID;s","M-Mode","Depth","mm","1.854651","1.808878E-02","1.867442","1.841860",
"LVPW;d","M-Mode","Depth","mm","1.036047","1.808878E-02","1.048837","1.023256",
"LVPW;s","M-Mode","Depth","mm","1.343023","1.808878E-02","1.355814","1.330233",



"Series Name","Series 4"
"Acquired By","Sheraz Pasha"
"Series Date","6/2/2022"
"Series Time","8:45:42 AM"
"Animal ID","M00699429"
"Sex","male"
"Series Notes",""
"Application","Cardiology"
"Measurement Package","Cardiac Package"
"Color",""
"Strain",""
"Source",""
"Weight",""
"Type",""
"Date of Birth",""
"Temperature",""
"Heart Rate",""
"Anesthetic Type",""
"Anesthetic On",""
"Anesthetic Off",""
"Protocol ID",""
"Protocol Name",""
"Injectable",""
"Injection Site",""
"Injection Amount",""



"Measurement File","VSI_GenericPackage.sxml"
"Measurement Version","0"
"Measurement Description","Generic Package"

,,,
"Measurement","Mode","Parameter","Units","Value"
"MAutoLV 6","M-Mode","Heart Rate","BPM","485.397622",
"MAutoLV 6","M-Mode","Temperature","C","37.066540",
"MAutoLV 6","M-Mode","Diameter;s","mm","2.511514",
"MAutoLV 6","M-Mode","Diameter;d","mm","3.659932",
"MAutoLV 6","M-Mode","Volume;s","uL","22.582903",
"MAutoLV 6","M-Mode","Volume;d","uL","56.701892",
"MAutoLV 6","M-Mode","Stroke Volume","uL","34.118989",
"MAutoLV 6","M-Mode","Ejection Fraction","%","60.172576",
